designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 3293762831065733376",3293762831065733376,68.79118170730678,10.249237717027082,0.32781994163169026,1.3603428754717954,-1.6008707009593541,0.96892494,17.80097,18.314405,17.125105,1.1893005,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4770.8765,4.8673,-1.7956,1087.8048,0.1896,0.1497,0.0813
"Gaia DR3 3293762831069821440",3293762831069821440,68.79148005757108,10.242066744779242,3.6191260528714695,13.149118639348004,-5.269086417250841,1.6724731,20.73086,21.221704,19.47243,1.7492752,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293762835361302656",3293762835361302656,68.79046503327433,10.243105283873328,0.09497222267679965,0.7870496041940505,0.06572981685658882,0.98698336,16.015743,16.585903,15.27869,1.3072128,,"VARIABLE",0,true,false,false,true,false,false,true,6464.873,4.1437,-0.0163,2022.7726,1.5674,1.2821,0.6919
"Gaia DR3 3293762899784703616",3293762899784703616,68.83055709226038,10.257078760987737,-2.2964457693028875,4.277939827049328,-6.396343488979054,1.0819438,20.812798,20.935171,19.894234,1.0409374,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293762904079337344",3293762904079337344,68.83497562060779,10.259778455137427,2.300302150174342,1.0951388620223916,-8.213084580369586,1.0037733,19.607056,20.885235,18.439638,2.4455967,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293762968504698368",3293762968504698368,68.81524361625395,10.270973201415838,1.0012998062541483,1.8540201781200878,2.848654345977865,1.0311396,20.303366,21.007877,19.303827,1.7040501,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293762968505479552",3293762968505479552,68.81681876476883,10.258977379331634,1.846043313179267,2.30559776667409,-2.6170962689803305,1.0584818,20.021618,21.052584,18.80189,2.2506943,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293762972800253824",3293762972800253824,68.82848795137791,10.26618574792159,0.674839664154634,-2.180309751192122,-7.0743055098672425,1.0757099,16.969418,17.588575,16.204168,1.384407,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4407.734,4.285,-1.9251,1026.0905,0.2161,0.1657,0.0899
"Gaia DR3 3293762972800254464",3293762972800254464,68.81657576279201,10.25833058212264,0.2061868885522692,0.09770462903558433,0.857973889765811,1.0609227,17.10667,17.511787,16.508375,1.0034122,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6076.4033,4.4881,-1.145,2072.6384,0.7063,0.5916,0.3246
"Gaia DR3 3293763002864365184",3293763002864365184,68.64985773877,10.132193070542339,0.9093392510134835,6.344238210805679,2.84013115135884,1.0488789,20.17835,21.112885,19.051172,2.0617123,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763002864891264",3293763002864891264,68.64179127665687,10.127040598175995,2.921205600916121,4.001602684858333,-6.0295802803916665,1.1215706,20.747623,21.37541,19.504671,1.870739,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763037224108928",3293763037224108928,68.65747635228082,10.141222418402357,,,,,21.522247,20.081406,18.264877,1.8165283,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763071583847424",3293763071583847424,68.6323124959302,10.142827116044895,-0.7355954534359925,-0.569563537885604,-3.695251460611551,1.0806996,20.62301,21.114523,19.578644,1.5358791,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763110239231232",3293763110239231232,68.63913670203526,10.152522918412293,0.568957378968134,7.440126111826855,-4.970902115288118,0.97103745,17.694216,18.277567,16.961802,1.3157654,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4396.5083,4.6554,-2.2971,923.6791,0.0535,0.0411,0.0222
"Gaia DR3 3293763140307358720",3293763140307358720,68.66217672095866,10.157411321692353,2.5346006049091274,0.641113554450559,0.9626975374013954,1.0043412,19.92623,21.049276,18.837532,2.2117443,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763144598968064",3293763144598968064,68.668391731018,10.150333751478579,1.4322837834339432,16.28291729771853,-16.54740875941953,1.0578213,16.255266,17.020601,15.400454,1.6201477,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4506.02,4.505,-0.0718,706.7605,0.8094,0.6058,0.3208
"Gaia DR3 3293763144599090816",3293763144599090816,68.65870285243366,10.153719916820636,0.06630497257952084,-3.795251976815154,-10.912117149171543,0.9490256,17.499624,17.897753,16.935802,0.9619503,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5528.716,4.721,-3.5105,1694.2638,0.2644,0.2193,0.1213
"Gaia DR3 3293763174663069440",3293763174663069440,68.67497185139094,10.15619244565382,-0.19438599051656918,0.47315336556581833,-0.7412179883805345,1.0384165,18.926682,19.46662,18.257685,1.2089348,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4722.7847,4.9033,-1.9405,1764.4039,0.0354,0.0278,0.0151
"Gaia DR3 3293763174663628416",3293763174663628416,68.67148693333475,10.157587683483973,-3.5327155216192683,0.6906138619952892,-2.0942780719020466,1.1221387,20.793102,21.644463,19.57096,2.0735035,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763178957298304",3293763178957298304,68.67477034656316,10.166751035115736,-0.7589284914212502,2.986820856155073,-4.8788871351729135,1.025029,20.22897,21.01805,19.30835,1.7096996,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763209022809216",3293763209022809216,68.64859468363552,10.158260510897717,2.3086008547085637,2.3945241257913055,-3.9474971511845705,1.1576103,20.384212,21.231524,18.978683,2.25284,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763209022812416",3293763209022812416,68.65793477095383,10.162686863469268,0.3524675386303265,9.63921470005177,0.059151842689222175,0.9937891,20.099327,21.120928,18.963812,2.157116,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763243383095168",3293763243383095168,68.66547938240485,10.165352791226061,,,,,21.034302,21.595919,19.992752,1.6031666,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763346461709184",3293763346461709184,68.61206967088052,10.16400415943784,1.4487530606393155,8.838933094518753,-7.645087233382916,1.3453038,10.721997,11.549762,9.835002,1.7147598,14.260678,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 3293763346461768064",3293763346461768064,68.60612476535094,10.16707538488829,0.25034324331887864,1.9960951591037046,-0.6593514362489082,0.94482493,20.224125,20.605988,19.076092,1.5298958,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763350757401344",3293763350757401344,68.61062274516951,10.164761213475625,2.020772284332088,-1.2663798866995375,-2.9574510509656937,1.0360111,19.18934,19.54183,17.465673,2.0761566,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763453836287488",3293763453836287488,68.65928744761432,10.180267031889148,,,,,21.068863,21.19429,20.031698,1.1625919,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763453836610304",3293763453836610304,68.65848901009251,10.183987468853347,0.9221585601024695,-2.747794686705094,-6.122928620584728,0.93839574,16.90901,17.60752,16.094112,1.5134068,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4669.7783,4.6651,-0.5076,782.714,0.7971,0.6083,0.3245
"Gaia DR3 3293763518260473344",3293763518260473344,68.64422962574423,10.197603451146097,3.0322541186382908,-4.248585042223576,-12.015402395520361,0.9882831,19.019035,20.6096,17.796618,2.8129826,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763552620202112",3293763552620202112,68.68465953222474,10.172487330365401,0.38144960590406646,-0.42567531641355183,-1.9833608116712491,1.125915,20.52903,21.066624,19.352966,1.7136574,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763591275561600",3293763591275561600,68.69517090112156,10.179116450928964,2.1976529197089887,19.320764205476987,-15.976524230380182,0.9738622,15.961759,16.96367,14.969901,1.9937696,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4297.934,4.55,-0.0207,396.3649,1.2622,0.9031,0.4865
"Gaia DR3 3293763591276945408",3293763591276945408,68.69664424400614,10.186937593017673,0.31063227448849107,0.8563196342874085,0.6697658364930368,0.9977925,16.546986,17.025326,15.898235,1.1270905,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4869.082,4.3538,-1.93,1323.9352,0.134,0.1071,0.0584
"Gaia DR3 3293763621339682688",3293763621339682688,68.67529704495863,10.183396812929766,0.3476761592882741,0.16970014870014422,-2.590003058122734,1.0584205,19.658278,20.442055,18.79413,1.6479244,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763659995038464",3293763659995038464,68.68492990420077,10.184616247047344,-0.39824234428256045,-0.4817007739036161,-2.5606449762982963,1.0097798,19.758299,20.450338,18.98632,1.4640179,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763690059759232",3293763690059759232,68.70668975708867,10.186308311268755,0.7043628779171635,7.310018107833,-7.073359823299131,1.0413045,20.6752,21.259792,19.379513,1.8802795,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763694354490368",3293763694354490368,68.70852471561912,10.198475264220361,,,,,21.142693,23.603056,19.672548,3.9305077,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763694355141376",3293763694355141376,68.70392827687535,10.195049905192565,,,,,21.337278,21.114965,20.618612,0.49635315,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763724418906752",3293763724418906752,68.72208366334321,10.202635396226645,,,,,21.715096,20.030321,18.151941,1.8783798,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763724419520000",3293763724419520000,68.71949575163431,10.206336812673932,3.6728945019389156,-42.65210200025115,-38.82263584215753,1.0980321,20.432335,21.05834,19.039766,2.0185738,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763728714509952",3293763728714509952,68.70978572271532,10.200294341671508,0.3032315742249217,0.4154390118478527,-3.999250011155711,0.9641954,16.452019,16.964706,15.767883,1.1968231,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5308.907,4.6483,-0.7072,963.7152,0.6489,0.5221,0.2827
"Gaia DR3 3293763758779224704",3293763758779224704,68.69878467446266,10.194055663526626,,,,,21.119488,20.987242,20.106829,0.88041306,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763793138392064",3293763793138392064,68.70851931581437,10.217856825926889,0.6997022789827619,-0.4773931049309407,-2.4264871729066377,1.0103208,18.441446,18.932505,17.752296,1.1802082,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4725.197,4.9302,-2.6563,1320.2806,0.1145,0.0902,0.0493
"Gaia DR3 3293763793138988288",3293763793138988288,68.71369837447827,10.210188358547867,-2.3213506064256144,2.2507716298776015,1.0604586380424783,1.0924549,20.745102,21.445995,19.672993,1.7730026,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763827498115200",3293763827498115200,68.67000752161806,10.189359408781488,-0.3834722876947565,0.9142761396841682,-4.589988395153654,1.0503298,20.626347,21.064238,19.902395,1.1618423,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763827498118272",3293763827498118272,68.66061739974953,10.19482372138684,0.4863628214272986,0.33697568314650495,-1.000560107229085,0.989876,19.438488,19.799446,18.857916,0.9415302,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763896217594240",3293763896217594240,68.65047881475334,10.193670351131658,1.229240344931069,-0.05143528347728715,-5.751614040633379,1.0899842,20.76508,20.88513,19.671589,1.213541,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763900512316672",3293763900512316672,68.65547558714346,10.20338464550043,0.2793899277781122,0.6296204830761242,-2.1546973991978744,0.92766994,20.47954,20.874458,19.660841,1.2136173,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763930577338496",3293763930577338496,68.66493539712948,10.206613660986303,,,,,20.741867,21.101486,19.65565,1.445837,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763934871523072",3293763934871523072,68.67258333182914,10.207051625299243,2.6853052733325256,11.569824840290499,-1.879798844725026,0.9895697,18.340626,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763934872942848",3293763934872942848,68.66440529605671,10.215179694441188,0.7242135464558784,1.8212286865437646,0.3395050931484374,0.9813493,13.274182,13.877901,12.525308,1.3525934,44.537903,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
"Gaia DR3 3293763934872942976",3293763934872942976,68.67254172690143,10.207195331285627,2.70080585572792,10.997854090865879,-3.473964119391607,0.96139365,17.601997,18.553078,16.012327,2.5407505,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
"Gaia DR3 3293763934874332928",3293763934874332928,68.65561313563235,10.209872740187619,0.41416256320961004,0.21228500750892673,0.7648287055369117,1.0010673,16.724424,17.15051,16.112392,1.0381184,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5477.2324,4.6794,-1.6398,1151.1804,0.4081,0.3354,0.1837
"Gaia DR3 3293763964937078144",3293763964937078144,68.6796182943101,10.20806523610394,0.4812417275162899,0.26605764671981785,-4.4985709996711725,1.0287989,19.61003,20.620499,18.757425,1.8630733,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293763969232680576",3293763969232680576,68.68313205393866,10.207081707738709,0.42378169694962736,-0.8330632937496818,-3.2470409798408837,0.97117084,16.6106,17.076536,15.981805,1.0947313,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5393.568,4.6254,-0.7924,1164.8624,0.469,0.382,0.2071
"Gaia DR3 3293763999297388544",3293763999297388544,68.69586497541138,10.218740071446623,,,,,21.03102,21.308105,19.69646,1.6116447,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293764003591526912",3293764003591526912,68.6988572802165,10.2219717022151,,,,,21.240978,21.191454,20.230812,0.96064186,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293764033656564736",3293764033656564736,68.6756155474187,10.227368735662422,1.2808712093145107,3.2636945569630935,-11.753321025712392,0.9798363,19.228374,20.404001,18.109016,2.2949848,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293764072311156608",3293764072311156608,68.68509095730761,10.227467267703709,,,,,20.908049,21.234934,19.764711,1.4702225,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293764102376015616",3293764102376015616,68.59903402677422,10.172323974743987,2.630131468051574,-1.7212540510727936,-12.799512093302623,1.031368,19.653854,21.118626,18.433964,2.6846619,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293764102376016128",3293764102376016128,68.60634164167459,10.17311502137754,1.9414554039521892,2.960370768366027,-1.7789976355021506,0.99205893,20.32156,21.003716,19.49543,1.5082855,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293764106671645824",3293764106671645824,68.59358354125399,10.174113204740365,0.8835616659118303,0.28582588762915295,-14.912300292047155,1.0149902,14.726064,15.137854,14.135658,1.0021954,-20.36759,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5647.0454,4.2559,-0.8024,1027.4427,0.4491,0.3715,0.2021
"Gaia DR3 3293764141029980928",3293764141029980928,68.61676482540102,10.180905267365224,-1.0625934299908864,0.15893453366576066,-1.2247288940016807,1.0319152,19.721004,20.373375,18.887987,1.4853878,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293764205455238016",3293764205455238016,68.59555255200084,10.191184595905073,0.21737798130348138,0.03540854922655364,-0.12225416206501931,0.9520813,19.58495,20.027603,18.953186,1.0744171,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293764239814974592",3293764239814974592,68.61895482247164,10.186755157192557,0.29548630126730246,4.055626637799881,-5.0494598585554336,0.99225307,19.513102,20.320673,18.60103,1.7196426,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293764239815099392",3293764239815099392,68.6254160415194,10.19513243849751,,,,,20.998905,21.893394,19.78302,2.1103745,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293764244110594944",3293764244110594944,68.62696914286772,10.190203768750768,0.33293675182220894,0.9715692433271987,1.7250792393487635,1.0292301,15.645539,16.015461,15.094776,0.9206848,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6842.7036,4.2269,-0.8785,2012.4297,0.9499,0.814,0.4437
"Gaia DR3 3293764244110595328",3293764244110595328,68.62201351038145,10.190358558018923,0.23829712089620103,0.316321427939405,-0.12939857794127715,1.0143871,16.664326,17.088667,16.06377,1.0248966,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6069.6587,4.4838,-1.1148,1667.406,0.7557,0.6316,0.3462
"Gaia DR3 3293764278470331392",3293764278470331392,68.63222700523016,10.200900181132209,1.0190555656815217,2.6824340101135786,-10.772534818828703,0.9189286,12.73447,13.385617,11.956933,1.4286842,-52.71082,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4975.0547,3.313,-0.1168,848.4347,0.9072,0.705,0.3758
